SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,EVI,NBR,NDMI,NDWI,NDBI,NDBaI,elevation,classvalue,sample
11745.0,13378.0,14319.0,14992.0,15230.0,14372.5,0.13124536838410233,0.02109690272267534,-0.007875057904837536,-0.056891082129009514,0.007875057904837536,0.02896714804492864,1087,2,train
11719.0,13250.0,14214.5,14933.0,15290.0,14374.5,0.14569899014478646,0.019056555489209245,-0.011812196009661517,-0.0597168505836852,0.011812196009661517,0.030861804513812808,1086,2,train
11747.5,13315.0,14161.5,14933.0,15290.0,14521.5,0.1634984211753237,0.013970700572068784,-0.011812196009661517,-0.057278391390540924,0.011812196009661517,0.025778642470187678,1086,2,train
11669.5,13313.0,14266.0,14933.0,15290.0,14374.5,0.12818295378110886,0.019056555489209245,-0.011812196009661517,-0.05735325355802592,0.011812196009661517,0.030861804513812808,1087,2,train
11687.5,13378.0,14266.0,14933.0,15175.0,14166.0,0.12952713855714146,0.02635829409945359,-0.008037730835658298,-0.05492564727491081,0.008037730835658298,0.034388739306772095,1087,2,train
11687.5,13378.0,14266.0,14933.0,15175.0,14166.0,0.12952713855714146,0.02635829409945359,-0.008037730835658298,-0.05492564727491081,0.008037730835658298,0.034388739306772095,1086,2,train
11599.5,13373.0,14266.0,14933.0,15069.5,14142.0,0.12321049228779903,0.027205503009458298,-0.0045496208649279226,-0.05511199039072988,0.0045496208649279226,0.031751193879122945,1086,2,train
11716.5,13313.0,14319.0,14903.5,14832.0,14111.5,0.11288360146005137,0.02729622608995347,0.002404533301945486,-0.05636772810235146,-0.002404533301945486,0.024893326653652806,1086,2,train
11687.5,13378.0,14316.5,14995.5,15069.5,14091.5,0.12821723284929282,0.031079176264310518,-0.002461333776816897,-0.05700741889439089,0.002461333776816897,0.03353794451493433,1086,2,train
11688.5,13313.0,14369.5,15032.5,14978.5,14259.5,0.12199385430658546,0.026389457872456643,0.0017993402419112991,-0.06066218623767441,-0.0017993402419112991,0.024591285313632943,1087,2,train
11688.5,13313.0,14369.5,15032.5,14978.5,14259.5,0.12199385430658546,0.026389457872456643,0.0017993402419112991,-0.06066218623767441,-0.0017993402419112991,0.024591285313632943,1087,2,train
11780.5,13442.0,14421.0,15095.0,15129.5,13995.0,0.12699489382548565,0.037813681677552426,-0.001141458088636702,-0.05792479938325682,0.001141458088636702,0.03895345842847087,1086,2,train
11854.5,13569.0,14524.0,15161.5,15235.0,14460.5,0.11895654121027785,0.023664843697252042,-0.002418041550836445,-0.05542889960146882,0.002418041550836445,0.026081392803623444,1084,2,train
11750.0,13380.5,14213.0,14812.5,14841.0,13812.5,0.12524547695650357,0.034934497816593885,-9.611007132378977E-4,-0.05079274997339765,9.611007132378977E-4,0.03589439335508751,1092,2,train
11719.0,13123.0,14108.0,14841.5,15115.0,14299.5,0.158109156751164,0.01859922446038228,-0.009129905028958657,-0.061452913515349816,0.009129905028958657,0.027724421628788524,1092,2,train
11719.0,13123.0,14108.0,14841.5,15115.0,14299.5,0.158109156751164,0.01859922446038228,-0.009129905028958657,-0.061452913515349816,0.009129905028958657,0.027724421628788524,1091,2,train
11626.5,13250.0,14161.5,14933.5,15235.0,14456.5,0.1519116865739192,0.01623001020755359,-0.009993867775991514,-0.05973353203115298,0.009993867775991514,0.026219625145243588,1089,2,train
11666.5,13292.0,14161.5,14995.5,15355.0,14374.5,0.16724487135781177,0.02114402451481103,-0.011844944893823825,-0.060220945647370745,0.011844944893823825,0.03298070939639079,1088,2,train
11781.5,13379.5,14368.0,15055.0,15659.0,14607.5,0.13311115847396873,0.015086388537715972,-0.019665299212085693,-0.05892489757161195,0.019665299212085693,0.03474138073447541,1087,2,train
11823.5,13442.5,14473.5,15239.0,15658.0,14729.0,0.14276655663104496,0.01701815269620929,-0.013561187170275431,-0.0626361940623747,0.013561187170275431,0.030572284200480467,1087,2,train
11762.5,13504.5,14421.0,15117.5,15280.5,14288.5,0.12969480289741728,0.028191525539005644,-0.005362194881242187,-0.056355251205366504,0.005362194881242187,0.0335486489228584,1086,2,train
11762.5,13504.5,14421.0,15117.5,15280.5,14288.5,0.12969480289741728,0.028191525539005644,-0.005362194881242187,-0.056355251205366504,0.005362194881242187,0.0335486489228584,1085,2,train
11780.5,13504.5,14473.5,15055.0,14918.0,14019.5,0.1073412954792978,0.035615401812584914,0.0045707803689987656,-0.05429016614436527,-0.0045707803689987656,0.031049676025917926,1084,2,train
11801.5,13383.5,14369.5,14904.0,14738.0,13913.5,0.10596118391055251,0.03437147566582806,0.005600161932393226,-0.05375165709235528,-0.005600161932393226,0.028776852869832295,1086,2,train
11690.0,13379.5,14263.5,14866.5,14978.5,14047.5,0.11801777116686892,0.028325378709275782,-0.0037527223990618196,-0.05264462224739786,0.0037527223990618196,0.03207469165575691,1087,2,train
11812.0,13313.0,14263.5,14933.5,15203.5,14314.0,0.14045532682067838,0.021181297546798872,-0.00895908683677871,-0.057369939638539286,0.00895908683677871,0.03013466587617515,1087,2,train
11812.0,13313.0,14263.5,14933.5,15203.5,14314.0,0.14045532682067838,0.021181297546798872,-0.00895908683677871,-0.057369939638539286,0.00895908683677871,0.03013466587617515,1087,2,train
11780.0,13442.5,14263.5,15055.0,15144.0,14228.0,0.16104419304956458,0.028241641908274426,-0.0029471174542203384,-0.056583910869374504,0.0029471174542203384,0.03118616369331336,1087,2,train
11761.0,13378.0,14368.0,14993.0,15249.5,14288.5,0.12024317980684135,0.02405955979031129,-0.008481441679755312,-0.056924324133798596,0.008481441679755312,0.03253436251608098,1085,2,train
11868.5,13632.5,14419.0,14934.5,14680.5,13932.0,0.10363267193373941,0.034728837926315974,0.008576734762789128,-0.04557706444498898,-0.008576734762789128,0.026159895150720838,1094,2,train
11878.5,13446.5,14422.5,14920.5,14510.0,13673.0,0.10066503608174486,0.04362879675450714,0.013948115050712697,-0.05196178658300137,-0.013948115050712697,0.02969875456835681,1093,2,train
11780.5,13313.0,14315.0,14970.5,15466.0,14277.5,0.13101876836361456,0.023693927789934354,-0.016279795640103165,-0.058603072462743294,0.016279795640103165,0.03995831021903946,1092,2,train
11692.5,13316.0,14160.5,14996.5,15340.5,14421.0,0.17037927731469216,0.019563185178890115,-0.011339288657415039,-0.05935540838852097,0.011339288657415039,0.030895620180434454,1091,2,train
11692.5,13316.0,14160.5,14996.5,15340.5,14421.0,0.17037927731469216,0.019563185178890115,-0.011339288657415039,-0.05935540838852097,0.011339288657415039,0.030895620180434454,1090,2,train
11656.5,13315.0,14369.5,15117.5,15538.5,14757.5,0.13441874674286125,0.012050209205020921,-0.0137330375782881,-0.06339576189220082,0.0137330375782881,0.02577898072352786,1089,2,train
11688.5,13474.5,14421.0,15235.5,15689.0,14790.5,0.1444276974909123,0.01482048890961167,-0.014664748015327652,-0.06133751306165099,0.014664748015327652,0.02947883003330107,1089,2,train
11839.5,13442.5,14524.0,15298.0,15581.5,14643.0,0.1417920017586605,0.021876356835109047,-0.009180848135494421,-0.06456046345749031,0.009180848135494421,0.031050968585088257,1089,2,train
11792.0,13536.5,14524.0,15298.0,15552.5,14400.0,0.1381846747125616,0.030237726446225334,-0.00824946111084099,-0.06109001369886768,0.00824946111084099,0.03847758951673483,1089,2,train
11792.0,13536.5,14524.0,15298.0,15552.5,14400.0,0.1381846747125616,0.030237726446225334,-0.00824946111084099,-0.06109001369886768,0.00824946111084099,0.03847758951673483,1087,2,train
11781.5,13375.0,14418.5,15099.0,15129.5,14142.0,0.12839864903111378,0.03272801887760336,-0.001008981590221149,-0.06054646344033153,0.001008981590221149,0.03373588644244402,1084,2,train
11750.0,13313.0,14263.5,14904.0,14749.5,13787.5,0.12954049025159778,0.03891396406601258,0.005210177550710709,-0.056384449090973524,-0.005210177550710709,0.033710621298664895,1085,2,train
11717.5,13325.5,14266.0,14795.5,14835.0,13959.0,0.10580477570186832,0.029091098784538073,-0.0013330858406034323,-0.05227410120550478,0.0013330858406034323,0.03042300479266514,1087,2,train
11750.0,13187.5,14266.0,14801.5,14749.0,13934.0,0.1090764655558724,0.030189138870038802,0.0017766196849461093,-0.05766551145092715,-0.0017766196849461093,0.02841404316145452,1088,2,train
11719.0,13250.0,14006.0,14632.0,14912.5,13959.0,0.14522340277455575,0.02353887587002903,-0.009494152888016381,-0.049566028261961124,0.009494152888016381,0.03302564813050932,1088,2,train
11719.0,13250.0,14006.0,14632.0,14912.5,13959.0,0.14522340277455575,0.02353887587002903,-0.009494152888016381,-0.049566028261961124,0.009494152888016381,0.03302564813050932,1088,2,train
11688.5,13187.5,14006.0,14691.0,14629.0,14105.5,0.15477777526718936,0.020332332054242702,0.0021145975443383354,-0.05393044819484549,-0.0021145975443383354,0.018218517809601698,1087,2,train
11678.0,13187.5,14109.0,14628.5,14689.0,13763.0,0.11101850664615122,0.03048447598753148,-0.0020636138824933915,-0.051804716709807304,0.0020636138824933915,0.03254604245747223,1085,2,train
12001.0,13694.5,14528.0,14819.0,14902.0,14103.5,0.06072367597345687,0.024738525369521997,-0.0027926382019447527,-0.039437459449032916,0.0027926382019447527,0.027529261691748116,1095,2,train
12001.0,13694.5,14528.0,14819.0,14902.0,14103.5,0.06072367597345687,0.024738525369521997,-0.0027926382019447527,-0.039437459449032916,0.0027926382019447527,0.027529261691748116,1095,2,train
11811.0,13505.5,14266.0,14774.0,14372.0,13567.5,0.10773211180387667,0.042570082740857045,0.013792630206546353,-0.04485581428243074,-0.013792630206546353,0.028794359240501798,1095,2,train
11687.0,13313.0,14213.0,14812.5,15001.5,14017.5,0.12048798134898303,0.027575442247658687,-0.0063393036828335685,-0.05331460774030684,0.0063393036828335685,0.03390881836038458,1094,2,train
11656.5,13186.5,14055.0,14779.0,15144.0,14166.5,0.15488287517381538,0.021160456720388316,-0.012197974801991779,-0.05694516457778334,0.012197974801991779,0.03334982344211119,1092,2,train
11714.5,13316.0,14160.5,14812.5,15066.5,14277.5,0.13677078307566445,0.018391199724991408,-0.008500953847183641,-0.05320226816218426,0.008500953847183641,0.02688794983642312,1091,2,train
11714.5,13316.0,14160.5,14812.5,15066.5,14277.5,0.13677078307566445,0.018391199724991408,-0.008500953847183641,-0.05320226816218426,0.008500953847183641,0.02688794983642312,1090,2,train
11656.0,13250.0,14383.5,15019.5,15307.0,14228.0,0.11437614645901521,0.027062142063424225,-0.009480157617924917,-0.06259396169016078,0.009480157617924917,0.03653292703572033,1089,2,train
11716.5,13378.0,14316.5,14933.5,15203.5,14400.0,0.11902235768436892,0.01818739666251896,-0.00895908683677871,-0.054942337919220104,0.00895908683677871,0.02714206090496056,1090,2,train
11719.0,13313.0,14316.5,15055.0,15084.0,14104.5,0.1413397129186603,0.03259658087415765,-9.622084342546202E-4,-0.06140721940214326,9.622084342546202E-4,0.033557736779896194,1090,2,train
11719.5,13375.0,14316.5,15037.0,15058.0,14019.5,0.13812472442152485,0.03501798220707931,-6.977903306197042E-4,-0.05849640996761932,6.977903306197042E-4,0.03571489983664345,1089,2,train
11719.5,13375.0,14316.5,15037.0,15058.0,14019.5,0.13812472442152485,0.03501798220707931,-6.977903306197042E-4,-0.05849640996761932,6.977903306197042E-4,0.03571489983664345,1088,2,train
11761.0,13313.0,14263.5,14904.0,14937.5,14019.5,0.13041088080791627,0.0305806696976507,-0.0011225977246452088,-0.056384449090973524,0.0011225977246452088,0.0317021790931381,1088,2,train
11716.5,13236.0,14108.0,14775.0,14692.5,13763.0,0.1443691694984957,0.03546148994323358,0.002799694578773225,-0.0549427010817179,-0.002799694578773225,0.032665038393280735,1088,2,train
11686.5,13250.0,14109.0,14712.5,14601.0,13787.5,0.12874666666666668,0.03245614035087719,0.0038037081890596484,-0.052302190433616454,-0.0038037081890596484,0.028655969846945066,1089,2,train
11658.5,13060.5,14058.5,14632.0,14646.5,13726.5,0.12418527099889565,0.03193046176631345,-4.952439503389859E-4,-0.05674821702627065,4.952439503389859E-4,0.032425192965142915,1088,2,train
11658.5,13060.5,14058.5,14632.0,14646.5,13726.5,0.12418527099889565,0.03193046176631345,-4.952439503389859E-4,-0.05674821702627065,4.952439503389859E-4,0.032425192965142915,1088,2,train
11656.5,13060.5,13954.5,14498.0,14555.5,13873.5,0.12578398018931242,0.022011525650741062,-0.001979107508561791,-0.05216176497269445,0.001979107508561791,0.023989588096661858,1088,2,train
11595.0,13250.0,13954.5,14510.5,14389.5,13690.5,0.12327066335579993,0.02907698308570618,0.004186851211072665,-0.045406242682948794,-0.004186851211072665,0.02489316239316239,1087,2,train
11725.0,13250.0,14160.5,14753.5,14630.0,13699.0,0.12584889643463498,0.03706176961602671,0.004203039120594891,-0.053689717356758974,-0.004203039120594891,0.03286384976525822,1085,2,train
11899.5,13592.5,14569.0,14991.0,14809.0,14048.5,0.08016869621383385,0.032455792971642076,0.00610738255033557,-0.04892682841499466,-0.00610738255033557,0.026353634237200035,1093,2,train
11872.5,13632.5,14615.5,15022.0,14627.0,13640.5,0.07432938982245059,0.048198866114260795,0.013322540389220547,-0.04849151093196531,-0.013322540389220547,0.034898735296718844,1094,2,train
11811.0,13455.5,14279.0,14576.0,13936.5,13483.0,0.06363285769379097,0.03895363341530347,0.022428759316089435,-0.039972887644257354,-0.022428759316089435,0.016539324203577746,1094,2,train
11811.0,13455.5,14279.0,14576.0,13936.5,13483.0,0.06363285769379097,0.03895363341530347,0.022428759316089435,-0.039972887644257354,-0.022428759316089435,0.016539324203577746,1095,2,train
11656.5,13188.0,14058.5,14741.5,15058.0,14076.0,0.14631847297499948,0.023093606315606835,-0.010620983573549892,-0.05562219158953794,0.010620983573549892,0.03370632250978239,1096,2,train
11533.5,13060.5,13850.5,14682.5,14842.0,13971.0,0.18431137989854013,0.024831172457116933,-0.005402293010889262,-0.0584651984284324,0.005402293010889262,0.030229410335612397,1094,2,train
11645.5,13123.5,14057.0,14675.0,14646.5,13932.0,0.13231421414349026,0.025972664033278567,9.719830158757226E-4,-0.05581236397647355,-9.719830158757226E-4,0.02500131217523663,1092,2,train
11645.5,13123.5,14057.0,14675.0,14646.5,13932.0,0.13231421414349026,0.025972664033278567,9.719830158757226E-4,-0.05581236397647355,-9.719830158757226E-4,0.02500131217523663,1091,2,train
11658.5,13250.0,14108.0,14628.5,14831.5,13848.0,0.1099144757681343,0.027408564957069864,-0.006890699253224711,-0.049446706243162296,0.006890699253224711,0.034292787531163375,1090,2,train
11565.5,13123.0,13954.5,14451.5,14792.0,14017.5,0.10862675671540664,0.01524465207769855,-0.011643613110605775,-0.04817857078097518,0.011643613110605775,0.026883493292143217,1090,2,train
11534.5,12995.5,13850.5,14691.0,14771.5,14019.5,0.18617787130357735,0.023388655718291216,-0.002732286805260925,-0.06123923211673559,0.002732286805260925,0.026119273384043625,1092,2,train
11670.0,13137.5,14007.0,14691.0,14952.0,14002.0,0.15255598180033902,0.024012825427804693,-0.008804776844448942,-0.055824065256841006,0.008804776844448942,0.03281066519306486,1092,2,train
11670.0,13137.5,14007.0,14691.0,14952.0,14002.0,0.15255598180033902,0.024012825427804693,-0.008804776844448942,-0.055824065256841006,0.008804776844448942,0.03281066519306486,1091,2,train
11626.0,13185.5,14058.5,14691.0,14937.5,14031.5,0.13346134368669818,0.022961093219601356,-0.008319692188264678,-0.05400606245403835,0.008319692188264678,0.03127481100486727,1090,2,train
11703.5,13250.0,14109.0,14749.5,14862.0,14019.5,0.13770343774858643,0.025374535089853663,-0.003799199635276835,-0.05355452775942428,0.003799199635276835,0.029170922562886278,1090,2,train
11687.0,13250.0,14058.5,14573.0,14714.5,13934.0,0.11410512308715902,0.02241554705861718,-0.004831412718736662,-0.04755058764331668,0.004831412718736662,0.027244009284953838,1089,2,train
11595.5,13123.0,13954.5,14510.5,14749.0,13873.5,0.12331167247000377,0.022442220969560316,-0.008151198755959602,-0.05021079486854724,0.008151198755959602,0.030587824264127872,1087,2,train
11595.5,13123.0,13954.5,14510.5,14749.0,13873.5,0.12331167247000377,0.022442220969560316,-0.008151198755959602,-0.05021079486854724,0.008151198755959602,0.030587824264127872,1087,2,train
11714.5,13123.0,13954.5,14510.5,14435.0,13495.5,0.13391459331872155,0.03624223380704135,0.0026083501753294985,-0.05021079486854724,-0.0026083501753294985,0.033637063425287765,1088,2,train
11708.5,13313.0,13953.0,14451.5,14091.5,13239.0,0.12033215052984768,0.04378758057817663,0.012612549486739306,-0.041005600677123666,-0.012612549486739306,0.031192257734033405,1087,2,train
11595.0,12997.5,13849.0,14306.0,14028.5,13224.5,0.10945059156009006,0.039283703528813496,0.009793714376466851,-0.04792425879466002,-0.009793714376466851,0.029501339302095184,1086,2,train
11905.0,13434.0,14268.5,14613.0,14298.5,13662.0,0.07874285714285714,0.033633952254641906,0.010878024315583764,-0.04203658145256177,-0.010878024315583764,0.022764256719300442,1095,2,train
11905.0,13434.0,14268.5,14613.0,14298.5,13662.0,0.07874285714285714,0.033633952254641906,0.010878024315583764,-0.04203658145256177,-0.010878024315583764,0.022764256719300442,1094,2,train
11990.5,13501.5,14269.5,14613.0,14319.5,13528.5,0.08335557766507316,0.038537391397047066,0.0101443013911691,-0.03953475964360028,-0.0101443013911691,0.02840419419706981,1093,2,train
11626.0,13253.0,14213.0,14775.5,15024.5,14219.5,0.1093549515922081,0.019175719951715815,-0.008355704697986577,-0.05431971029487843,0.008355704697986577,0.027527014088360006,1094,2,train
11717.0,13236.0,14111.0,14753.5,14980.5,14080.5,0.13915359958416357,0.023340500797669417,-0.007634357974036457,-0.05421675985637471,0.007634357974036457,0.03096934035305048,1094,2,train
11488.0,13060.5,13953.0,14573.0,14891.5,13897.0,0.12776129244971976,0.023744292237442923,-0.010809618354290756,-0.05473428990174969,0.010809618354290756,0.03454504402799729,1094,2,train
11458.5,13012.5,13954.5,14616.0,14838.5,13970.5,0.1333104935410411,0.022580588739439945,-0.007554024003123462,-0.05803789565122971,0.007554024003123462,0.0301294734284425,1093,2,train
11458.5,13012.5,13954.5,14616.0,14838.5,13970.5,0.1333104935410411,0.022580588739439945,-0.007554024003123462,-0.05803789565122971,0.007554024003123462,0.0301294734284425,1091,2,train
11564.0,12995.5,13850.5,14510.5,14697.0,13713.0,0.15159171298635674,0.02825659468173685,-0.006385346229564324,-0.05507889187813568,0.006385346229564324,0.03463569165786695,1089,2,train
11684.5,12932.5,13799.5,14389.5,14470.0,13565.0,0.15438963757686772,0.029494356901393334,-0.002789376115317313,-0.05332698923944074,0.002789376115317313,0.032281077224897446,1088,2,train
11714.5,12995.0,13798.0,14330.5,14336.0,13579.5,0.14375185595119186,0.026907918308849876,-1.9186158059058482E-4,-0.048873762602697116,1.9186158059058482E-4,0.027099639984954595,1088,2,train
11656.5,13012.5,13850.5,14330.5,14252.5,13567.0,0.11987113852608446,0.02736804373151716,0.002728894797606969,-0.04820246498189665,-0.002728894797606969,0.024640989234170275,1087,2,train
11656.5,13012.5,13850.5,14330.5,14252.5,13567.0,0.11987113852608446,0.02736804373151716,0.002728894797606969,-0.04820246498189665,-0.002728894797606969,0.024640989234170275,1086,2,train
11686.5,13060.5,13850.5,14365.0,14183.5,13163.5,0.13097935388610268,0.0436456762991082,0.006357601975585408,-0.0475652221472717,-0.006357601975585408,0.03729842395875233,1086,2,train
11689.5,13079.5,13850.5,14365.0,14115.5,13133.5,0.13128014084866424,0.04478426095968871,0.008760379909060586,-0.046839986153874184,-0.008760379909060586,0.03603801974384381,1085,2,train
11808.5,13424.5,14246.0,14613.0,14440.0,13422.5,0.07960091096410368,0.04246401883326497,0.005954634633256462,-0.04238965670976371,-0.005954634633256462,0.03651861821444594,1095,2,train
11966.0,13434.0,14188.5,14380.0,14156.0,13383.0,0.04901709839254633,0.0359111047077045,0.00784973366975049,-0.03401164880995182,-0.00784973366975049,0.028069283561494608,1093,2,train
11767.5,13378.0,14266.0,14904.5,15070.0,14153.0,0.13035666891243544,0.02586251398089994,-0.0055213598225158055,-0.053973305047290726,0.0055213598225158055,0.03137939294391404,1091,2,train
11750.0,13570.0,14370.0,15052.0,15189.0,14152.5,0.12967751749315484,0.030800047937817803,-0.004530273469792665,-0.051778352316399975,0.004530273469792665,0.035325392362353665,1091,2,train
11750.0,13570.0,14370.0,15052.0,15189.0,14152.5,0.12967751749315484,0.030800047937817803,-0.004530273469792665,-0.051778352316399975,0.004530273469792665,0.035325392362353665,1092,2,train
11688.5,13316.0,14213.0,14904.0,15143.5,13995.0,0.13798749925115322,0.03145437558393024,-0.007970713037690324,-0.05627214741318214,0.007970713037690324,0.039415206685313245,1091,2,train
11658.5,13250.0,14161.5,14812.0,15024.0,13934.0,0.1317521722398882,0.030543379948514575,-0.007105510122000268,-0.055662461691967785,0.007105510122000268,0.03764072104427101,1091,2,train
11686.5,13187.5,14111.0,14741.5,14782.5,13909.0,0.13403771338676418,0.02905708451859479,-0.0013887007180598836,-0.05564108990654875,0.0013887007180598836,0.030444556750257045,1092,2,train
11595.0,12932.5,13748.5,14424.0,14504.0,13834.0,0.16966393730848445,0.020879043102838134,-0.0027654867256637168,-0.05452086341454499,0.0027654867256637168,0.023643164655233254,1091,2,train
11595.0,12932.5,13748.5,14424.0,14504.0,13834.0,0.16966393730848445,0.020879043102838134,-0.0027654867256637168,-0.05452086341454499,0.0027654867256637168,0.023643164655233254,1088,2,train
11569.0,12932.5,13697.0,14306.0,14407.5,13565.0,0.15661163400709768,0.02658677478382548,-0.0035349225973845054,-0.050424949978890174,0.0035349225973845054,0.030118866744123694,1086,2,train
11686.5,13012.0,13852.5,14431.5,14344.0,13434.0,0.14623058466978153,0.03579695322172579,0.0030407812201351846,-0.05172445205604242,-0.0030407812201351846,0.032759737922096625,1085,2,train
11670.0,13060.5,13850.5,14431.5,14193.0,13629.5,0.14509764747015633,0.028580592281101887,0.008332023266781953,-0.04986905281536447,-0.008332023266781953,0.020253392038817503,1085,2,train
11570.5,13060.5,13799.5,14431.5,14097.5,13481.0,0.15118532162763437,0.034052843708016124,0.011707385467419118,-0.04986905281536447,-0.011707385467419118,0.022354370252189205,1085,2,train
11570.5,13060.5,13799.5,14431.5,14097.5,13481.0,0.15118532162763437,0.034052843708016124,0.011707385467419118,-0.04986905281536447,-0.011707385467419118,0.022354370252189205,1085,2,train
11633.5,13123.0,13798.0,14424.0,14192.5,13330.0,0.15710091098451578,0.0394177415867983,0.008089738437614662,-0.04722837332558899,-0.008089738437614662,0.0313379961849396,1084,2,train
11628.5,13060.5,13799.5,14247.0,14027.0,13096.5,0.11379529561347743,0.04207581326457842,0.007781000212209096,-0.04344960175775886,-0.007781000212209096,0.03430604457389349,1084,2,train
11782.5,13505.5,14344.0,14819.0,14706.5,13666.0,0.09488424122570464,0.04047744426891346,0.003810265702528323,-0.04637328108174901,-0.003810265702528323,0.03667283461097894,1100,2,train
11854.5,13424.5,14321.5,14672.5,14786.5,13787.5,0.07504008551576696,0.031096275474349965,-0.0038697851250891068,-0.04441755347546001,0.0038697851250891068,0.03496185343319101,1096,2,train
11808.5,13424.5,14246.0,14613.0,14440.0,13422.5,0.07960091096410368,0.04246401883326497,0.005954634633256462,-0.04238965670976371,-0.005954634633256462,0.03651861821444594,1093,2,train
12061.5,13582.0,14247.0,14231.5,13711.5,13206.0,-0.004187717828870937,0.037375854214123004,0.01860931181333429,-0.023351969367393532,-0.01860931181333429,0.018779604346614655,1095,2,train
11697.5,13188.0,14317.0,14875.0,14891.5,13934.0,0.10692318010232434,0.03266340379742442,-5.543144138545009E-4,-0.060114741830880516,5.543144138545009E-4,0.033217116788954226,1090,2,train
11686.5,13378.0,14317.0,14927.0,15101.0,14080.5,0.11569464201043149,0.029182108075497717,-0.005794591714399893,-0.05472531354884296,0.005794591714399893,0.03497078628583178,1089,2,train
11792.5,13442.5,14317.0,14927.0,14979.0,14166.5,0.12312039559995963,0.026139859418770516,-0.0017387815154149668,-0.052327323357831475,0.0017387815154149668,0.027877373865605324,1089,2,train
11739.0,13378.0,14370.0,15033.0,15053.0,14088.0,0.12545888052075843,0.03245080869475636,-6.647610184138802E-4,-0.0582520854598571,6.647610184138802E-4,0.0331148553584297,1089,2,train
11750.0,13505.5,14524.5,15162.0,15310.0,14349.5,0.112354599929503,0.027531640208054486,-0.004856917826201103,-0.05778320397662859,0.004856917826201103,0.03238422765049984,1091,2,train
11750.0,13505.5,14524.5,15162.0,15310.0,14349.5,0.112354599929503,0.027531640208054486,-0.004856917826201103,-0.05778320397662859,0.004856917826201103,0.03238422765049984,1092,2,train
11828.0,13518.5,14473.5,15095.0,15129.5,14142.0,0.1174680577606411,0.032595683551663986,-0.001141458088636702,-0.05509637059429989,0.001141458088636702,0.03373588644244402,1091,2,train
11751.0,13441.0,14266.0,14993.0,14786.0,13897.5,0.14589604655829821,0.03791903913051003,0.006951207226569059,-0.05458254202715059,-0.006951207226569059,0.030975996653128106,1091,2,train
11719.5,13308.0,14214.5,14741.5,14595.0,13702.0,0.10858591061751798,0.03654613532089933,0.004993779080667428,-0.05110608032228738,-0.004993779080667428,0.03155811570131109,1091,2,train
11687.0,13171.5,13901.5,14490.5,14311.5,13637.5,0.14368657298985169,0.030325654152445963,0.00621484619123672,-0.04768274166726918,-0.00621484619123672,0.024115352964327885,1090,2,train
11687.0,13171.5,13901.5,14490.5,14311.5,13637.5,0.14368657298985169,0.030325654152445963,0.00621484619123672,-0.04768274166726918,-0.00621484619123672,0.024115352964327885,1089,2,train
11662.5,13060.5,13798.0,14517.0,14274.0,13372.5,0.18272383033876338,0.04103694938955521,0.008440137542982182,-0.05281479466956758,-0.008440137542982182,0.032608105908523685,1087,2,train
11656.5,13187.5,13953.0,14569.5,14336.5,13297.0,0.14185784302445983,0.045664148709023376,0.00806061025392652,-0.04978924235328026,-0.00806061025392652,0.0376173846961116,1085,2,train
11626.0,13060.5,13850.5,14389.5,14018.0,13060.0,0.1308442977132592,0.04843439771216233,0.013077532341811141,-0.04841530054644809,-0.013077532341811141,0.03537927468793855,1085,2,train
11534.5,13123.0,13863.5,14365.0,14164.5,13297.0,0.11358231603741535,0.038608921986841155,0.00702781331604129,-0.04518335273573923,-0.00702781331604129,0.03158968009759117,1086,2,train
11534.5,13123.0,13863.5,14365.0,14164.5,13297.0,0.11358231603741535,0.038608921986841155,0.00702781331604129,-0.04518335273573923,-0.00702781331604129,0.03158968009759117,1087,2,train
11595.5,13123.0,13850.5,14431.5,14274.0,13335.5,0.13742696974714383,0.039471314870169624,0.005486753409625333,-0.047487706182293275,-0.005486753409625333,0.033991923069957804,1088,2,train
11810.5,13570.0,14577.5,14878.0,14759.5,13816.5,0.05457583407493507,0.036993151997769605,0.003998312948123155,-0.04597862767154106,-0.003998312948123155,0.03299972004479283,1100,2,train
11782.5,13446.5,14395.0,14819.0,14912.5,13959.0,0.08267524617334503,0.029883939120161233,-0.003144812740695895,-0.04855742866745679,0.003144812740695895,0.03302564813050932,1099,2,train
11838.5,13455.5,14215.0,14557.5,14087.5,13355.0,0.07742037568661136,0.04308105687416032,0.016407750043637634,-0.03933887837789598,-0.016407750043637634,0.02669217454677963,1093,2,train
11781.0,13376.0,14524.5,15095.5,15024.5,14325.0,0.10280138268759902,0.026189221801125064,0.002357237715803453,-0.060393727060393726,-0.002357237715803453,0.02383345542513501,1088,2,train
11793.0,13378.0,14419.0,15052.5,15070.0,14304.5,0.12071265243902439,0.025479442722349015,-5.809610756079343E-4,-0.05889801445630573,5.809610756079343E-4,0.026060018042860303,1088,2,train
11855.0,13441.0,14577.5,15091.5,15098.5,14432.0,0.09417368999633566,0.02233813741595678,-2.3186485591255383E-4,-0.05784631560501183,2.3186485591255383E-4,0.022569885372750207,1088,2,train
11855.0,13441.0,14577.5,15091.5,15098.5,14432.0,0.09417368999633566,0.02233813741595678,-2.3186485591255383E-4,-0.05784631560501183,2.3186485591255383E-4,0.022569885372750207,1089,2,train
